"MESS_DATUM";"QN_4";"TMK";"TXK";"TNK";"TGK";"UPM";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"QN_3";"FX";"FM"
"2001-05-21";10;17.9;23.6;12;9.4;60;0;0;12.2;0;4;12.1;963.9;10;12.1;3.6
"2001-05-22";10;17.5;23;11.4;8.3;62;0;0;10;0;4;12.2;963;10;10;3.1
"2001-05-23";10;18.2;25;11.8;9.1;62;0;0;13.7;0;1;12.6;966.6;10;9.2;1.8
"2001-05-24";10;19.3;26.1;14.2;12.7;66;0;0;9.8;0;5.1;14.5;966.8;10;8.2;1.4
"2001-05-25";10;18.5;24.4;13.7;10.8;72;0;6;9.4;0;4.3;15;965.6;10;6.7;1.3
"2001-05-26";10;19.2;26.5;11.9;9;61;0;0;13.4;0;4.8;12.4;968.1;10;6.4;0.9
"2001-05-27";10;20.7;27.7;13.6;10.9;58;0;0;11.1;0;6.3;13.4;970.7;10;7.9;1.6
"2001-05-28";10;22.3;28.4;15.7;13.3;56;0;0;13;0;5;14.2;971.6;10;9.3;2.3
"2001-05-29";10;22.8;28.8;15.7;12.7;58;0;0;13.4;0;4.2;15.3;969.4;10;10.2;2
"2001-05-30";10;23;29.3;17.1;14.7;59;0.9;6;13.1;0;5.8;15.8;964.8;10;6.1;1.5
"2001-05-31";10;18.2;23;13.7;10.3;71;4.2;6;6.7;0;5.6;14.9;962.5;10;;2.4
"2001-06-01";10;14;17.6;11.1;8.9;57;0;6;4.1;0;6;9;967.7;10;6.1;1.6
"2001-06-02";10;12.2;15.4;10.1;9.6;79;12.8;6;0.1;0;7.8;11.2;961.7;10;10.1;3
"2001-06-03";10;9.1;13.1;5.5;5;79;4.6;6;5.7;0;6.4;9.1;964.2;10;13.7;3.2
"2001-06-04";10;11.3;17.6;6.1;4;62;0;0;12;0;4.3;7.9;972.3;10;8;2.4
"2001-06-05";10;14.4;21.7;5.7;3.7;62;1.3;6;13.8;0;3.3;9.6;968;10;4.4;1.3
"2001-06-06";10;14.4;18.4;12.1;11.8;79;2.3;6;2.9;0;7.1;12.9;963.9;10;11.9;2.6
